Rating,Review,Product Name,Product Category,Emotion,Data Source,Sentiment,word_count
3.0,আলহামদুলিল্লাহ পন্যটি পেয়েছি। কিন্তু আমার মনে হচ্ছে এটা খুব ছোটো। তাই দেখে কিনবেন,32 In 1 Multipurpose Precision Screwdriver Disassemble Electronic Repair Tool,"Tools, DIY & Outdoor",Happy,Daraz,Positive,13
5.0,"আলহামদুলিল্লাহ পন্য টি মানসম্মত ও অরজিনাল।
এরকম ডিসকাউন্ট থাকলে নিয়মিত নিব ইনশাআল্লাহ।",Tresemme Shampoo Keratin Smooth 580ml,Hair Care,Love,Daraz,Positive,12
5.0,Tnx for quick supply.....and good product in good price,ONU EPON HG 8010-Brand New,Network Components,Happy,Daraz,Positive,10
5.0,Received today. Nice looking. Excellent product.,Miyako Infrared Cooker Smokeless And Energy Savings Model : DP-888 Capacity : 2000 Watt,Kitchen Appliances,Love,Daraz,Positive,6
5.0,"পাউডার টা ভাল অনেক, তবে একটু খরচ হয় বেশি, কোন বালু বালু লাগে না,আর ঘ্রান খুবই সুন্দর,",Minister Bright Wash Synthetic Detergent Powder Lemon & Mint (Free 1 KG),Laundry & Household,Love,Daraz,Positive,18
2.0,হাতলে জং ধরা এবং হাতলের ড়োগার অংশে রং করা নাই।,"Non Stick Milk ,Tea Cooking Pot,500ml-Red 8 Size",Cookware,Sadness,Daraz,Negative,10
5.0,Product looks exactly like in the photo. Very durable. Love it.,LouisWill Ladies Wallet For Women Short Purse PU Leather Hand Bag Large Capacity Card Holder Zipper Purse Fashion Money Bag for Girls Ladies,Bags,Happy,Daraz,Positive,11
2.0,মোটামুটি টাকা অনুযায়ী ফোডাক্ট গুনগত মান কম।কোয়ালিটি ত ১০ এ ৪ দেব,SMUG. Premium T-shirt Fabric soft and comfortable,Clothing,Sadness,Daraz,Negative,13
5.0,"Good product infact👍, Ordered black color and got white color😭","Pregnancy Maternity Belly Support Brace Band | Pregnancy Support - Waist/Back/Abdomen Band, Belly Brace with Adjustable/Breathable, X-Large, Black",Maternity Care,Happy,Daraz,Positive,10
5.0,"শাড়িটা অনেক সুন্দর। পিকে যেমন দেখেছি তেমনি পেয়েছি😊,,, ধন্যবাদ সেলার কে☺️",Most Trendy Multicolor Fashionable New Collection Maslaish Cotton Saree - Easy to Use And Maintain - Tangail Sari Beauty,Traditional_Clothing,Happy,Daraz,Positive,11
5.0,"Alhumdulillah ❤️
Received in Good Condition ☺️
Packaging ta onek Valo silo",Tresemme Shampoo Keratin Smooth 580ml,Hair Care,Happy,Daraz,Positive,10
5.0,"product was genuine and intact.
discount e niyechilam tai onek kom poreche. samne aro nibo jodi pai🥰.","Dettol Soap Pack of 4 Variants (75gm x 4)- Original, Skincare, Cool, Fresh Bathing Bar Soaps",Bath & Body,Happy,Daraz,Positive,17
3.0,the can finished after using 2 times and doesn’t lubricate the chain properly. chain gets dry after 2/3 days,Chain Lube 250 ml ( V-Fast / Koby / MRT ),Oils & Fluids,Sadness,Daraz,Negative,21
5.0,I write the Review after 1.5 month. I get the delivery only in 3 days in rangpur. Original product. AC is working fine.,Midea 1.5 Ton Non Inverter Ac Split Type Air Conditioner 5 Year Compressor Official Warranty,Air Conditioners,Happy,Daraz,Positive,24
5.0,eida amar baler key packet theke khuilai chira gese,Cigerrete Style Keyring - Multicolor New Keyring - Great Value - Upscaled Quality,Car Interior Accessories,Sadness,Daraz,Negative,9
5.0,মাশাল্লাহ ভালো কোয়ালিটি । কোয়ালিটি ভালো।  দামের চেয়ে দামি। সবাই নিতে পারেন আমি সুপারিশ করছি নিতে পারেন সবাই ঠকা হবে না।,100% COTTON 4 HAND HEIGHT 20” WIDTH ATTRACTIVE COLOUR TRADITIONAL SIRAJGANJ’S GAMSA,Bath,Happy,Daraz,Positive,20
4.0,"charging indicator thik thak kaj Kore na.baki sob thik ase

packing valo cilo",Joy Super JY-2218 Professional Rechargeable Portable Mini Table Fan Strong Wind Left to Right Oscillating Angle 45 Degrees - AC/DC,Fans,Sadness,Daraz,Negative,14
5.0,অনেক ভালো লেগেছে। সাউন্ড খুব ভালো ও লাউড। প্রথম ফ্রেটে G string টায় একটু চেপ্টা। তবুও ভালোই চলছে। ব্যবহারের পর রিভিউ দিচ্ছি।,Deviser Ukelele - 2430 - Brown,Media & Music,Love,Daraz,Positive,22
5.0,Product is good but Price is too high.,Double Sided 1-2MM tape Transparent Magic tape Washable Reusable Adhesive,Stationery & Craft,Sadness,Daraz,Negative,8
4.0,"par packet 2/1 spoiled onion, i have also doubt about weight. other than that, its a good marketing.",Imported Onion 1 kg,"Fruits, Meat & Frozen",Sadness,Daraz,Negative,19
1.0,এত বাজে একটা প্রোডাক্ট দিছে ব্যবহার করার মত না। কেউ অডার করবেননা প্লিজ,হাতে তৈরি dulna প্রাপ্তবয়স্ক দড়ি বিছানা ঝুলন্ত dulna সব মানুষের জন্য বড় সুইং দড়ি বিছানা রতন dulna ব্যবহার - dolna,"Tools, DIY & Outdoor",Anger,Daraz,Negative,13
5.0,"ব্যাগটা দেখতে অনেক সুন্দর, কাপড়ের কোয়ালিটিও অনেক ভালো। 
 Totally Satisfied.😊",SamiaCrafts Indispensable -Quality And Durablity -Fabric Hand Tote Bag For Girls With Zipper- Innovative Preferble - Low Hassle and Maintanance,Bags,Happy,Daraz,Positive,10
5.0,ডেলিভারি তারাতাড়ি ছিলো। ২ টা অর্ডার করছিলাম। সুন্দর করে প্যাক করে দিয়েছেন। ধন্যবাদ সেলার এবং দারাজ কে।,Minister Bright Wash Synthetic Detergent Powder Lemon & Mint (Free 1 KG),Laundry & Household,Happy,Daraz,Positive,17
5.0,Good product. arrived in just 2days. recommended,"‘Selleys’ - RP7 300G/422ML Multi -Purpose Anti Rust Spray (For Household, Bike, Car, Cycle etc usage)",Oils & Fluids,Happy,Daraz,Positive,7
5.0,খুবই ভালো। একদম পারফেক্ট কাজ করে। সহজে পাম্প করা যায়। ধন্যবাদ,Manual Breast Feeding Pump - 1Pieces,Feeding,Happy,Daraz,Positive,11
5.0,"good gloves good fabric, but size was little big",Unisex Bike Bicycle Glove Full Finger Touchscreen Breathable Cycling Camping Sunlight Mall - gloves,Motorcycle Riding Gear,Happy,Daraz,Positive,9
3.0,"finishing Valo na 
dekhYte motamoti valoi
size o thin ase",Fashion Shoes For Men Casual Shoes Comfortable,Shoes & Clothing,Sadness,Daraz,Negative,10
5.0,This is very beautiful ball. But this is not full round.,Football - Qatar Special Club Ball - Size 5 - Cyan | Unleash Your Skills with a Special Edition Ball Designed for Excellence and Style,Exercise & Fitness,Happy,Daraz,Positive,11
5.0,size good and clean,Diamond potato 1kg ± 25 gm,"Fruits, Meat & Frozen",Happy,Daraz,Positive,4
5.0,Very good. Fit well.,HelloKimi Baby Foldable Bath Tub Pad Adjustable Comfortable Non-Slip Baby Bath Seat Infant Safety Shower Antiskid Cushion Plastic Net Mat Baby Shower Net Bathtub Sit Up Mesh for Newborn [without bathtub],Baby Personal Care,Happy,Daraz,Positive,4
5.0,"খুবই ভালো মধু 🍯🍯 আপনারা চাইলে নিতে পারেন।
সত্যি অসাধারণ এতো কম টাকায় এতো ভালো জিনিস পাবো ভাবতে পারিনি।",Mustard flower honey 1 kg,Breakfast,Love,Daraz,Positive,18
5.0,Good packaging good quality.,Diamond potato 1kg ± 25 gm (CTG),"Fruits, Meat & Frozen",Happy,Daraz,Positive,4
5.0,"পন্যটি অনেক ভালো,অনেক দিন ব্যবহার করছি এখনও কোনো প্রকার সমস্যা দেয়নি,আর ডেলিভারি ম্যান এর ব্যবহার ও ছিল খুব সুন্দর।",Nova - Dr NV-658 - Multi - Folding Hair Dryer,Beauty Tools,Happy,Daraz,Positive,21
3.0,"জিনিস সুন্দর। কিন্তু ঢাকনা ঠিকমত বসেনা।চাপ দিয়ে বসাতে হয়। তাই শতভাগ সন্তুষ্ট হতে পারিনি। তবুও ধন্যবাদ দারাজ, সেলার এবং রাইডারকে।",Nonstick Apple Pot 30.5Cm - 3 Kg,Cookware,Sadness,Daraz,Negative,21
2.0,medium quality Amar Valo Lage nai,Minister Bright Wash Synthetic Detergent Powder Lemon & Mint (Free 1 KG),Laundry & Household,Fear,Daraz,Negative,6
5.0,ভালো প্রোডাক্ট।  ডেলিভারি বয় এর ব্যবহার ভালো ছিল।,Mini PVC Monopoly+Ludo+Snake ludo - 3 in 1,Traditional Games,Happy,Daraz,Positive,8
5.0,"অনেক সুন্দর করে প্যাকেট করে দিছে,, প্যাকেট দেখেই ভালো  লাগছে,tnx সেলার ভাই, ,  আর ঘড়ির কথা কি বলবো সেই মানে সেই,,  অস্থির 🥰।চাইলে নিতে পারেন",Curren 9081 Stainless Steel Analog Watch For Women - Silver & Pink,Watches,Happy,Daraz,Positive,25
3.0,Cover e bicchiri dag and fan er speed average. Seller er behaviour valo and packaging o thikthak chilo,USB Powerful Rechargeable Flexible Mini Portable Fan with LED Light,Fans,Sadness,Daraz,Negative,18
5.0,অনেক সুন্দর একটি প্রডাক্ট। সব ঠিকঠাকই ছিল । দ্রুত সময়ে ডেলিভারি পেয়েছি । সেলার অনেক ভাল ছিল । ধন্যবাদ দারাজ টিমকে।,32 In 1 Multipurpose Precision Screwdriver Disassemble Electronic Repair Tool,"Tools, DIY & Outdoor",Happy,Daraz,Positive,18
5.0,"alhamdulillah sob kico tik ace,,seller bhai ta o Valo..apnara chaile nite paren",Niqab 2023 Embroidery Letter (Queen) Calligraphy Designed Niqab For Women,Muslim Wear,Love,Daraz,Positive,14
5.0,"পোডাক্ট ভালো, সবাই নিতে পারেন, কিন্তু সেলারে পেকেজিং একদম বাজে ছিলো, একদম বাজে, একই পোডাক্ট যদি অন্য সেলারের কাছ থেকে নিতে পারেন তহলে ঠিক আছে।",49mm 1:1 G9 Ultra Pro Smart Watch Electroplated Gold Watch Case Series 8 Bluetooth 2.09 HD SmartWatch IP67 Waterproof Heart Rate Sleep Monitoring NFC,Wearable,Sadness,Daraz,Negative,25
5.0,Original & authentic product. Thank you seller. ❤️,CURREN 9015-Rosegold & Blue Women Watch Luxury Stainless Steel Ladies Watch,Watches,Love,Daraz,Positive,6
4.3,"Personally I Find This Headphone Very Good, It's Good In The Price Range. Would Definitely Recommend It.",UiiSii HM12 In-Ear Earphone,Wired Headphone,Happy,Pickaboo,Positive,18
5.0,ছবিতে যেমন দেখলাম তেমনি পেলাম প্রোডাক্ট কোয়ালিটি অনেক ভাল শুধু হাতে পেতে একটু সময় লেগেছে।,TORQ Nano Helmets - Matt Black,Motorcycle Riding Gear,Happy,Daraz,Positive,15
1.0,"খুবই খারাপ সেলার। পুরনো, ব্যবহৃত কিছুটা জং ধরা প্রোডাক্ট পাঠাইসে।",Advanced inspiring - Premium Quality - TOLSEN Snap-off Cutter (18 x 100mm) Model: 30001 - Sustainable Option - To Exprerience Greatness,Stationery & Craft,Sadness,Daraz,Negative,10
5.0,"আলহামদুলিল্লাহ। খুব ভালো একটা ফ্যান সেলার ভাই এর ব্যবহার খুবই ভালো 
এবং  ডেলিভারি ম্যান ভাইয়ের ব্যবহার সত্যি খুবই ভালো লাগছে",Mini USB Rechargeable Powerful Fan Foldable wing with Torch and Flashlight,Fans,Love,Daraz,Positive,20
1.0,"খুব  খারাপ কোয়ালিটি কাপড়, ডারাজ থেকে কাপড় না কেনাই ভাল,কালার যেটা চেয়েছিলাম  সেটা ও দেয়া হয়নি",Cotton Short Sleeves Ladies' Long T-Shirt - T Shirt For Women,Western Wear,Fear,Daraz,Negative,17
1.0,shob face wash E pore gese EI holo darax er packaging system,Studio X Oil Clear Facewash for Men 100ml (30gm Men's Brightening Cream FREE),Men's Care,Anger,Daraz,Negative,12
5.0,"যেরকমটি রঙের চেয়েছিলাম সেরকমটিই পেয়েছি কিন্তু ব্যাগের ফিতাটা ব্যাগ অনুযায়ী নরমাল। ব্যাগের ফিতাটা আরেকটু ভালো দরকার ছিল। 
আর হ্যাঁ সেলারের পারফর্মেন্স অবশ্যই ভালো ছিলো।",LouisWill Women Bags Large-capacity Adjustable Double Zips Layers Multi-function Shoulder Bag Women Fashion Messenger Bag Purse Card Holder Square Bag Cloth Pattern Flap snap closure Mini Cross Body Bag,Women Bags,Happy,Daraz,Positive,24
