orig_id,post,aspect,polarity,pred_aspect,pred_sentiment,aspect_true,sent_true,aspect_pred,sent_pred,fw_status_code,fw_raw_text,fw_error,aspect_correct,sentiment_correct,both_correct
1070,বিপিএল দেখতে মাঠে আসুন,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
6662,আল্লাহ যুগে যুগে এরকম মহৎ মানু্ষ দ্বারা ইসলাম কে রক্ষা করবেন।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
6356,বি চৌধুরী দালাল,politics,negative,other,negative,politics,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
4629,জামাতের লোকেরা প্রকৃত দেশেপ্রেমিক,politics,positive,religion,positive,politics,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,0,1,0
565,আজকে শেখ হাসিনা খালেদা জিয়াকে জেলে পাঠিয়ে বললেন আজ কোথায় খালেদা জিয়া? বাপের বেটি হলে এমনই হয়,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
1325,নিয়ম অনুযায়ী ১ম দিন ব্রিষ্টির কারনে  খেলা পরিত্যাক্ত হলে পয়েন্টের দিক দিয়ে কুমিল্লা ফাইনালে খেলার কথা। কিন্তু এখানে নিয়ম না মেনে টি ২০ খেলা ২ দিনে নিয়ে গিয়ে কাদের লাভবান করা হয়েছে?,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
1355,নিরপেক্ষ আর সত্যের সংগেই থাকুন আর আমরাও যুগান্তরের সংগেই আছি,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
848,বালের কর্মসূচি দেয় শালারা?,politics,negative,other,negative,politics,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,0,1,0
201,ভোট ডাকাতিতে বিজয়ী হলে অভিভুত তো হবেনই !!!,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
8388,আমার মতে এখানে সাকিব যা করেছে তা গর্বের বিষয় কেন না সে যদি আজ ফিক্সিং এ ঝড়াতো তা হলে দেশের ক্রিকেট ভক্তরা অনেক কষ্ট পেত,sports,negative,sports,positive,sports,negative,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
8480,য‌ে নিয়ম চালু আছে এটাই ঠিক,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
7935,পাতানো নির্বাচন বর্জন করাই ভালো,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
6813,সুবাহানআল্লাহ। ওনাকে হায়াত বাড়ীয়ে দেন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
7841,টাঙ্গাইলে ট্রাক উল্টে নিহত ২,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
7953,খুশি আপনারা না হইলে হবে কে!,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
4826,ইভিএম পদ্ধতি মানে ডিজিটাল ভোট চুরির মেশিন,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
223,দুয়া কবুলের মুহুর্ত গুলো নিয়ে হাদিসের আলোকে আলোচনা করলে উপকৃত থাকতাম,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
8317,ইনশাআল্লাহ ঐক্যফ্রন্ট সফল হবে ।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
4380,আসন্ন নির্বাচনে নৌকাকে বিজয়ী করার লক্ষ্যে রূপগঞ্জে আওয়ামী লীগ ও সহযোগী সংগঠনের উদ্যোগে জনসভা হয়েছে।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
6937,বাংলাদেশের কিছু নির্বোধ ধর্ম ব্যবসায়ীরা তার বিরোধিতা করে।,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
8754,আ. লীগকে আন্দোলনের ভয় দেখিয়ে কোন লাভ নেই।,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
8895,"অামি সাপোর্ট দিচ্ছি ব্রাজিলে ফুটবল খেলাকে, ফুটবল টিমকে।",sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
2236,একটি কাগজী বিশ্বকাপ বানিয়ে মেসিকে দিন।,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,1,1
8696,এগিয়ে যাও রাজপথে বীর দপে জয় সুনিশ্চিত।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1350,"আমি ব্যক্তিগত ভাবে বাংলাদেশ ক্রিকেটের ইতিহাসে আজকের এই দিনটিকে কালো অধ্যায় ঘোষণা করলাম ,তুমি যতদিন‌ ২২ গজে না ফিরো",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
7597,"হ্যা, এই প্রতি হিংসার রাজনীতি বন্ধ করা উচিত।",politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
5536,আপনাদের সবাইকে স্বাগতম,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
4894,একটু দেরিতে হলেও সরকার সঠিক কাজটি করেছে,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
8558,তারা স্বাধীনতার পক্ষের শক্তি বলে দাবি করে,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
8127,যে সমস্ত দেশ গুলো সৌদি আরবের আগে চাঁদ দেখেছে তারা কি করবে,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
1471,"জোট নয়, ভোট বাড়াও",politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
1606,আইনে বিভাজন রয়েছে,other,negative,politics,neutral,other,negative,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,0,0,0
2541,হুজুর আপনি মাঝে,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
4728,এটাও শরিয়া আইন নাকি কে জানে।,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
3159,দুনিয়ায় একটা দেশ আছে,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
1349,জন গন ভোট চায়।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
3826,ভালোবাসি অনেক ক্যাপ্টেন,sports,positive,sports,positive,sports,positive,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,1,1
2566,এদের মধ্যে কয়টা দল নিবন্ধিত?,politics,neutral,sports,neutral,politics,neutral,sports,neutral,200,"{""aspect"": ""sports"", ""sentiment"": ""neutral""} ",,0,1,0
2331,আল হামদুলিল্লাহ আমিন।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
5943,বার্সা রিয়ালের খেলা একই টাইমে না বৃহস্পতিবারে?,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
5526,আর আখিরাতে তো অবধারিত।,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
