row_idx,Rating,Review,Product Name,Product Category,Emotion,Data Source,Sentiment,word_count,absa_overall_sentiment,absa_overall_emotion,absa_triplets_json,absa_raw_text,absa_status_code,absa_error,absa_raw_json
206,3,"সবকিছু ঠিক আছে 
 অ্যান্ড্রয়েড মোবাইল চার্জ হয় না ,তবে",MARSRIVA KP3 10000mAh Smart Mini DC UPS for Router,Computer Components,Sadness,Daraz,Negative,9,Negative,Anger,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""সবকিছু"", ""opinion_term"": ""সবকিছু ঠিক আছে"", ""sentiment"": ""Positive""}, {""aspect_category"": ""BATTERY"", ""aspect_term"": ""অ্যান্ড্রয়েড মোবাইল চার্জ"", ""opinion_term"": ""চার্জ হয় না"", ""sentiment"": ""Negative""}]","{
  ""overall_sentiment"": ""Negative"",
  ""overall_emotion"": ""Anger"",
  ""triplets"": [
    {
      ""aspect_category"": ""Overall_Quality"",
      ""aspect_term"": ""সবকিছু"",
      ""opinion_term"": ""সবকিছু ঠিক আছে"",
      ""sentiment"": ""Positive""
    },
    {
      ""aspect_category"": ""BATTERY"",
      ""aspect_term"": ""অ্যান্ড্রয়েড মোবাইল চার্জ"",
      ""opinion_term"": ""চার্জ হয় না"",
      ""sentiment"": ""Negative""
    }
  ]
}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""সবকিছু"", ""opinion_term"": ""সবকিছু ঠিক আছে"", ""sentiment"": ""Positive""}, {""aspect_category"": ""BATTERY"", ""aspect_term"": ""অ্যান্ড্রয়েড মোবাইল চার্জ"", ""opinion_term"": ""চার্জ হয় না"", ""sentiment"": ""Negative""}]}"
207,4,"Packaging ekdom low, but product + quality valo silo",Studio X Wet Look Hair Gel 100ml,Men's Care,Anger,Daraz,Negative,8,Positive,Happy,"[{""aspect_category"": ""PACKAGING:Protection"", ""aspect_term"": ""Packaging"", ""opinion_term"": ""ekdom low"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""valo silo"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""quality"", ""opinion_term"": ""valo silo"", ""sentiment"": ""Positive""}]","{""overall_sentiment"":""Positive"",""overall_emotion"":""Happy"",""triplets"":[{""aspect_category"":""PACKAGING:Protection"",""aspect_term"":""Packaging"",""opinion_term"":""ekdom low"",""sentiment"":""Negative""},{""aspect_category"":""Overall_Quality"",""aspect_term"":""product"",""opinion_term"":""valo silo"",""sentiment"":""Positive""},{""aspect_category"":""Overall_Quality"",""aspect_term"":""quality"",""opinion_term"":""valo silo"",""sentiment"":""Positive""}]}",200,,"{""overall_sentiment"": ""Positive"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""PACKAGING:Protection"", ""aspect_term"": ""Packaging"", ""opinion_term"": ""ekdom low"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""valo silo"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""quality"", ""opinion_term"": ""valo silo"", ""sentiment"": ""Positive""}]}"
208,3,smells good but products low.....spray hoi na,Air Freshener Spray Fresco (Jasmine)- 300 ml - air freshener,Laundry & Household,Sadness,Daraz,Negative,8,Negative,Anger,"[{""aspect_category"": ""BEAUTY_AND_PERSONAL_CARE:TEXTURE_SMELL"", ""aspect_term"": ""smells"", ""opinion_term"": ""smells good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Size_Dimensions"", ""aspect_term"": ""products"", ""opinion_term"": ""low"", ""sentiment"": ""Negative""}, {""aspect_category"": ""BEAUTY_AND_PERSONAL_CARE:EFFICACY"", ""aspect_term"": ""spray"", ""opinion_term"": ""spray hoi na"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Negative"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""BEAUTY_AND_PERSONAL_CARE:TEXTURE_SMELL"",""aspect_term"":""smells"",""opinion_term"":""smells good"",""sentiment"":""Positive""},{""aspect_category"":""PRODUCT_APPEARANCE_DESIGN:Size_Dimensions"",""aspect_term"":""products"",""opinion_term"":""low"",""sentiment"":""Negative""},{""aspect_category"":""BEAUTY_AND_PERSONAL_CARE:EFFICACY"",""aspect_term"":""spray"",""opinion_term"":""spray hoi na"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""BEAUTY_AND_PERSONAL_CARE:TEXTURE_SMELL"", ""aspect_term"": ""smells"", ""opinion_term"": ""smells good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Size_Dimensions"", ""aspect_term"": ""products"", ""opinion_term"": ""low"", ""sentiment"": ""Negative""}, {""aspect_category"": ""BEAUTY_AND_PERSONAL_CARE:EFFICACY"", ""aspect_term"": ""spray"", ""opinion_term"": ""spray hoi na"", ""sentiment"": ""Negative""}]}"
209,4.3,"Good product within affordable price, but delayed delivery",Yacht Man Blue EDT 100ml,Men's Fragrances,Happy,Pickaboo,Positive,8,Neutral,Anger,"[{""aspect_category"": ""PRODUCT_QUALITY.Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRICE.Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""within affordable price"", ""sentiment"": ""Positive""}, {""aspect_category"": ""DELIVERY.Timeliness"", ""aspect_term"": ""delivery"", ""opinion_term"": ""delayed"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Neutral"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""PRODUCT_QUALITY.Overall_Quality"",""aspect_term"":""product"",""opinion_term"":""Good"",""sentiment"":""Positive""},{""aspect_category"":""PRICE.Value_for_Money"",""aspect_term"":""price"",""opinion_term"":""within affordable price"",""sentiment"":""Positive""},{""aspect_category"":""DELIVERY.Timeliness"",""aspect_term"":""delivery"",""opinion_term"":""delayed"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""PRODUCT_QUALITY.Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRICE.Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""within affordable price"", ""sentiment"": ""Positive""}, {""aspect_category"": ""DELIVERY.Timeliness"", ""aspect_term"": ""delivery"", ""opinion_term"": ""delayed"", ""sentiment"": ""Negative""}]}"
210,4,ভালো মশলা তবে দাম বেশি। ৬৩ টাকায় কিনেছি।,Radhuni Fish Curry Masala - 100gm,"Herbs, Spices & Sauces",Happy,Daraz,Positive,8,Negative,Anger,"[{""aspect_category"": ""FOOD_AND_GROCERY:QUALITY"", ""aspect_term"": ""মশলা"", ""opinion_term"": ""ভালো"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRICE:Value_for_Money"", ""aspect_term"": ""দাম"", ""opinion_term"": ""বেশি"", ""sentiment"": ""Negative""}, {""aspect_category"": ""PRICE:Value_for_Money"", ""aspect_term"": ""দাম"", ""opinion_term"": ""৬৩ টাকায় কিনেছি"", ""sentiment"": ""Neutral""}]","{
  ""overall_sentiment"": ""Negative"",
  ""overall_emotion"": ""Anger"",
  ""triplets"": [
    {
      ""aspect_category"": ""FOOD_AND_GROCERY:QUALITY"",
      ""aspect_term"": ""মশলা"",
      ""opinion_term"": ""ভালো"",
      ""sentiment"": ""Positive""
    },
    {
      ""aspect_category"": ""PRICE:Value_for_Money"",
      ""aspect_term"": ""দাম"",
      ""opinion_term"": ""বেশি"",
      ""sentiment"": ""Negative""
    },
    {
      ""aspect_category"": ""PRICE:Value_for_Money"",
      ""aspect_term"": ""দাম"",
      ""opinion_term"": ""৬৩ টাকায় কিনেছি"",
      ""sentiment"": ""Neutral""
    }
  ]
}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""FOOD_AND_GROCERY:QUALITY"", ""aspect_term"": ""মশলা"", ""opinion_term"": ""ভালো"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRICE:Value_for_Money"", ""aspect_term"": ""দাম"", ""opinion_term"": ""বেশি"", ""sentiment"": ""Negative""}, {""aspect_category"": ""PRICE:Value_for_Money"", ""aspect_term"": ""দাম"", ""opinion_term"": ""৬৩ টাকায় কিনেছি"", ""sentiment"": ""Neutral""}]}"
211,3,good designs but quality not worth the price,Rhs অনলাইন 50 পিস কাওয়াই নান্দনিক ল্যান্ডস্কেপ স্টিকার বুক ins স্টাইল স্ক্র্যাপবুকিং সজ্জা ডায়েরি কার্ড জার্নাল প্ল্যানার ফোন স্টিকার - sticker,Stationery & Craft,Sadness,Daraz,Negative,8,Negative,Anger,"[{""aspect_category"": ""Design_Style"", ""aspect_term"": ""designs"", ""opinion_term"": ""good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""quality"", ""opinion_term"": ""not worth the price"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""not worth the price"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Negative"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""Design_Style"",""aspect_term"":""designs"",""opinion_term"":""good"",""sentiment"":""Positive""},{""aspect_category"":""Overall_Quality"",""aspect_term"":""quality"",""opinion_term"":""not worth the price"",""sentiment"":""Negative""},{""aspect_category"":""Value_for_Money"",""aspect_term"":""price"",""opinion_term"":""not worth the price"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""Design_Style"", ""aspect_term"": ""designs"", ""opinion_term"": ""good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""quality"", ""opinion_term"": ""not worth the price"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""not worth the price"", ""sentiment"": ""Negative""}]}"
213,5,সুন্দর জিনিস তবে দারাজ আর আগের মতো গিফট দেয় না😭😭,Vaseline Petroleum Jelly 50ml,Skin Care,Sadness,Daraz,Negative,10,Negative,Sadness,"[{""aspect_category"": ""Design_Style"", ""aspect_term"": ""সুন্দর জিনিস"", ""opinion_term"": ""সুন্দর"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Discount_Offer"", ""aspect_term"": ""গিফট"", ""opinion_term"": ""আর আগের মতো গিফট দেয় না"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Negative"",""overall_emotion"":""Sadness"",""triplets"":[{""aspect_category"":""Design_Style"",""aspect_term"":""সুন্দর জিনিস"",""opinion_term"":""সুন্দর"",""sentiment"":""Positive""},{""aspect_category"":""Discount_Offer"",""aspect_term"":""গিফট"",""opinion_term"":""আর আগের মতো গিফট দেয় না"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Sadness"", ""triplets"": [{""aspect_category"": ""Design_Style"", ""aspect_term"": ""সুন্দর জিনিস"", ""opinion_term"": ""সুন্দর"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Discount_Offer"", ""aspect_term"": ""গিফট"", ""opinion_term"": ""আর আগের মতো গিফট দেয় না"", ""sentiment"": ""Negative""}]}"
214,3.7,Though the product is original but dont support fast charging.,Xiaomi Micro USB Cable,Data Cable,Sadness,Pickaboo,Negative,10,Negative,Anger,"[{""aspect_category"": ""AUTHENTICITY:Originality"", ""aspect_term"": ""product"", ""opinion_term"": ""is original"", ""sentiment"": ""Positive""}, {""aspect_category"": ""BATTERY"", ""aspect_term"": ""fast charging"", ""opinion_term"": ""dont support"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Negative"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""AUTHENTICITY:Originality"",""aspect_term"":""product"",""opinion_term"":""is original"",""sentiment"":""Positive""},{""aspect_category"":""BATTERY"",""aspect_term"":""fast charging"",""opinion_term"":""dont support"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""AUTHENTICITY:Originality"", ""aspect_term"": ""product"", ""opinion_term"": ""is original"", ""sentiment"": ""Positive""}, {""aspect_category"": ""BATTERY"", ""aspect_term"": ""fast charging"", ""opinion_term"": ""dont support"", ""sentiment"": ""Negative""}]}"
215,5,product quality is good enough but price should be reduced,Premium Semi Narrow Classic Fit Basic Denim Pant for Men (Jeans for Men) By Scatman (Medium Blue) Fabric : 97% Cotton; 2% Polyester; 1% Elastane,Clothing,Happy,Daraz,Positive,10,Neutral,Anger,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product quality"", ""opinion_term"": ""is good enough"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""should be reduced"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Neutral"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""Overall_Quality"",""aspect_term"":""product quality"",""opinion_term"":""is good enough"",""sentiment"":""Positive""},{""aspect_category"":""Value_for_Money"",""aspect_term"":""price"",""opinion_term"":""should be reduced"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product quality"", ""opinion_term"": ""is good enough"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""should be reduced"", ""sentiment"": ""Negative""}]}"
217,5,alhamdulillah elegant product but the delivery time was too long,LouisWill Ladies Watch Fashion Quartz Watch Diamond Watches Steel Strap Watches 30M Waterproof Watch Thin Strap Watch Roman Numerals Dial Watches Luxury Design Watch Wristwatch With Calender Luminous Pointer,Watches,Love,Daraz,Positive,10,Neutral,Happy,"[{""aspect_category"": ""Design_Style"", ""aspect_term"": ""product"", ""opinion_term"": ""alhamdulillah elegant"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Timeliness"", ""aspect_term"": ""delivery time"", ""opinion_term"": ""was too long"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Neutral"",""overall_emotion"":""Happy"",""triplets"":[{""aspect_category"":""Design_Style"",""aspect_term"":""product"",""opinion_term"":""alhamdulillah elegant"",""sentiment"":""Positive""},{""aspect_category"":""Timeliness"",""aspect_term"":""delivery time"",""opinion_term"":""was too long"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""Design_Style"", ""aspect_term"": ""product"", ""opinion_term"": ""alhamdulillah elegant"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Timeliness"", ""aspect_term"": ""delivery time"", ""opinion_term"": ""was too long"", ""sentiment"": ""Negative""}]}"
220,4,"ঘড়িটা ভালো, কিন্তু গোল্ডেনটা না দিয়ে কালো কালারটা দিয়ে দিছে",LouisWill Casual Stainless Steel Watch for Women,Watches,Love,Daraz,Positive,10,Negative,Anger,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""ঘড়িটা"", ""opinion_term"": ""ভালো"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Color_Finish"", ""aspect_term"": ""কালো কালারটা"", ""opinion_term"": ""গোল্ডেনটা না দিয়ে কালো কালারটা দিয়ে দিছে"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Negative"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""Overall_Quality"",""aspect_term"":""ঘড়িটা"",""opinion_term"":""ভালো"",""sentiment"":""Positive""},{""aspect_category"":""PRODUCT_APPEARANCE_DESIGN:Color_Finish"",""aspect_term"":""কালো কালারটা"",""opinion_term"":""গোল্ডেনটা না দিয়ে কালো কালারটা দিয়ে দিছে"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""ঘড়িটা"", ""opinion_term"": ""ভালো"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Color_Finish"", ""aspect_term"": ""কালো কালারটা"", ""opinion_term"": ""গোল্ডেনটা না দিয়ে কালো কালারটা দিয়ে দিছে"", ""sentiment"": ""Negative""}]}"
